Gene	clade	C1	C2	Chromosome	start	end	midpoint	q1	q2	q3	dominant_topology	dominant_support	x1	x2	x3	x4	d1	d2	d3
41167	N61	Otidimorphae	Columbimorphae	chr4	12520000	12530000	12525000	0.321254376711	0.131140773359	0.54760484993	q3	0.54760484993	12027901	12289015	11717017	11095669	932232	1193346	621348
41168	N61	Otidimorphae	Columbimorphae	chr4	12530000	12540000	12535000	0.639650106838	0.221461004274	0.138888888889	q1	0.639650106838	14816558	15004442	15041540	14654660	161898	349782	386880
41169	N61	Otidimorphae	Columbimorphae	chr4	12540000	12550000	12545000	0.3671875	0.328125	0.3046875	q1	0.3671875	792211	794836	796411	749686	42525	45150	46725
41170	N61	Otidimorphae	Columbimorphae	chr4	12570000	12580000	12575000	0.265227021041	0.066283329074	0.668489649885	q3	0.668489649885	19711527	19921713	19285476	18935232	776295	986481	350244
41171	N61	Otidimorphae	Columbimorphae	chr4	12580000	12590000	12585000	0.417076865906	0.219992567819	0.362930566275	q1	0.417076865906	23614423	23855734	23680720	22900689	713734	955045	780031
41172	N61	Otidimorphae	Columbimorphae	chr4	12590000	12600000	12595000	0.391065394554	0.281818439958	0.327116165488	q1	0.391065394554	21805159	21959053	21895243	20947365	857794	1011688	947878
41173	N61	Otidimorphae	Columbimorphae	chr4	12600000	12610000	12605000	0.147466447808	0.541883180108	0.310650372084	q2	0.541883180108	21216304	20716027	21009322	20134953	1081351	581074	874369
41174	N61	Otidimorphae	Columbimorphae	chr4	12610000	12620000	12615000	0.226186940473	0.21904620476	0.554766854767	q3	0.554766854767	15206100	15211149	14973771	14658960	547140	552189	314811
41175	N61	Otidimorphae	Columbimorphae	chr4	12620000	12630000	12625000	0.132163270537	0.762645136486	0.105191592977	q2	0.762645136486	15171629	14679664	15192675	14494456	677173	185208	698219
41176	N61	Otidimorphae	Columbimorphae	chr4	12630000	12640000	12635000	0.344615384615	0.35037037037	0.305014245014	q2	0.35037037037	26171438	26163358	26227038	25251278	920160	912080	975760
41177	N61	Otidimorphae	Columbimorphae	chr4	12640000	12650000	12645000	0.170224574084	0.119602908277	0.710172517639	q3	0.710172517639	9107183	9177782	8354150	7949945	1157238	1227837	404205
41178	N61	Otidimorphae	Columbimorphae	chr4	12650000	12660000	12655000	0.263948804574	0.184438525064	0.551612670363	q3	0.551612670363	30367016	30477160	29968521	29347379	1019637	1129781	621142
41179	N61	Otidimorphae	Columbimorphae	chr4	12660000	12670000	12665000	0.163429163429	0.478705529988	0.357865306583	q2	0.478705529988	20393640	19966374	20130138	19259910	1133730	706464	870228
41180	N61	Otidimorphae	Columbimorphae	chr4	12670000	12680000	12675000	0.10643547274	0.573849781458	0.319714745802	q2	0.573849781458	2117663	2036389	2080578	1962290	155373	74099	118288
41181	N61	Otidimorphae	Columbimorphae	chr4	12680000	12690000	12685000	0.622912005966	0.154609433259	0.222478560776	q1	0.622912005966	23386993	23989867	23902495	22901545	485448	1088322	1000950
41182	N61	Otidimorphae	Columbimorphae	chr4	12690000	12700000	12695000	0.242980291949	0.258998590184	0.498021117866	q3	0.498021117866	27248184	27226369	26900849	26217214	1030970	1009155	683635
41183	N61	Otidimorphae	Columbimorphae	chr4	12700000	12710000	12705000	0.000402504472272	0.0165474060823	0.983050089445	q3	0.983050089445	11507270	11484527	10123034	10099157	1408113	1385370	23877
41184	N61	Otidimorphae	Columbimorphae	chr4	12710000	12720000	12715000	0.499822528892	0.225747508306	0.274429962802	q1	0.499822528892	20008635	20394719	20326141	19304045	704590	1090674	1022096
41185	N61	Otidimorphae	Columbimorphae	chr4	12720000	12730000	12725000	0.231078030497	0.444013544595	0.324908424908	q2	0.444013544595	17424743	17124785	17292566	16341578	1083165	783207	950988
41186	N61	Otidimorphae	Columbimorphae	chr4	12730000	12740000	12735000	0.482523148148	0.273611111111	0.243865740741	q1	0.482523148148	451368	467613	469926	411129	40239	56484	58797
41187	N61	Otidimorphae	Columbimorphae	chr4	12740000	12750000	12745000	0.784428071928	0.174100899101	0.041471028971	q1	0.784428071928	20866242	21452742	21580194	20659086	207156	793656	921108
41188	N61	Otidimorphae	Columbimorphae	chr4	12840000	12850000	12845000	0.484399671524	0.366629230105	0.148971098371	q1	0.484399671524	27668050	27824085	28112462	26984927	683123	839158	1127535
41189	N61	Otidimorphae	Columbimorphae	chr4	12860000	12870000	12865000	0.439244556559	0.18416622411	0.376589219331	q1	0.439244556559	10529079	10721204	10576271	10106718	422361	614486	469553
41190	N61	Otidimorphae	Columbimorphae	chr4	12870000	12880000	12875000	0.174830995563	0.720835194616	0.104333809822	q2	0.720835194616	24937165	24203794	25031854	23828831	1108334	374963	1203023
41191	N61	Otidimorphae	Columbimorphae	chr4	12890000	12900000	12895000	0.789850787073	0.119640852974	0.0905083599528	q1	0.789850787073	25359391	26290956	26331449	25067292	292099	1223664	1264157
41192	N61	Otidimorphae	Columbimorphae	chr4	12910000	12920000	12915000	0.254583333333	0.354696969697	0.39071969697	q3	0.39071969697	24844938	24726003	24683208	23959383	885555	766620	723825
41193	N61	Otidimorphae	Columbimorphae	chr4	12920000	12930000	12925000	0.317757049152	0.359907147116	0.322335803731	q2	0.359907147116	25545782	25486406	25539332	24584720	961062	901686	954612
41194	N61	Otidimorphae	Columbimorphae	chr4	12930000	12940000	12935000	0.212965329244	0.533463952069	0.253570718687	q2	0.533463952069	12565004	12113524	12507804	11456324	1108680	657200	1051480
41195	N61	Otidimorphae	Columbimorphae	chr4	12980000	12990000	12985000	0.439743589744	0.0910256410256	0.469230769231	q3	0.469230769231	11185753	11406073	11167123	10831783	353970	574290	335340
41196	N61	Otidimorphae	Columbimorphae	chr4	12990000	13000000	12995000	0.387751337392	0.364139457665	0.248109204944	q1	0.387751337392	18576357	18597861	18703533	18018765	557592	579096	684768
41197	N61	Otidimorphae	Columbimorphae	chr4	13000000	13010000	13005000	0.246064400716	0.517615072266	0.236320527018	q2	0.517615072266	20407937	20025409	20421663	19345883	1062054	679526	1075780
41200	N61	Otidimorphae	Columbimorphae	chr4	13010000	13020000	13015000	0.778686429849	0.038702899168	0.182610670983	q1	0.778686429849	18844536	19548156	19411320	18634098	210438	914058	777222
41201	N61	Otidimorphae	Columbimorphae	chr4	13020000	13030000	13025000	0.0956538461538	0.802451566952	0.101894586895	q2	0.802451566952	25580721	24588377	25571959	24311019	1269702	277358	1260940
41202	N61	Otidimorphae	Columbimorphae	chr4	13030000	13040000	13035000	0.507485802788	0.0917484081914	0.400765789021	q1	0.507485802788	19162650	19597503	19274277	18647490	515160	950013	626787
41204	N61	Otidimorphae	Columbimorphae	chr4	13110000	13120000	13115000	0.276473608834	0.273948499067	0.449577892099	q3	0.449577892099	7353646	7354718	7280157	7046483	307163	308235	233674
41205	N61	Otidimorphae	Columbimorphae	chr4	13150000	13160000	13155000	0.524300749712	0.205392156863	0.270307093426	q1	0.524300749712	26342051	26740202	26659157	25748150	593901	992052	911007
41206	N61	Otidimorphae	Columbimorphae	chr4	13160000	13170000	13165000	0.427319225755	0.0526058904155	0.52007488383	q3	0.52007488383	24405388	24909784	24280531	23634511	770877	1275273	646020
41207	N61	Otidimorphae	Columbimorphae	chr4	13170000	13180000	13175000	0.500999749215	0.130557080597	0.368443170188	q1	0.500999749215	22303548	22795434	22479561	21640959	662589	1154475	838602
41208	N61	Otidimorphae	Columbimorphae	chr4	13180000	13190000	13185000	0.784381270903	0.134280936455	0.0813377926421	q1	0.784381270903	25878286	26578054	26635042	25646194	232092	931860	988848
41209	N61	Otidimorphae	Columbimorphae	chr4	13190000	13200000	13195000	0.820786524884	0.0933782122745	0.085835262842	q1	0.820786524884	28853970	29871847	29882402	28603193	250777	1268654	1279209
41211	N61	Otidimorphae	Columbimorphae	chr4	13270000	13280000	13275000	0.29921011396	0.233193732194	0.467596153846	q3	0.467596153846	29785632	29878319	29549218	28801723	983909	1076596	747495
41212	N61	Otidimorphae	Columbimorphae	chr4	13280000	13290000	13285000	0.18456720836	0.209896992212	0.605535799428	q3	0.605535799428	6361981	6351781	6192462	6033616	328365	318165	158846
41213	N61	Otidimorphae	Columbimorphae	chr4	13290000	13300000	13295000	0.18674850282	0.350814000814	0.462437496366	q3	0.462437496366	21244974	21019233	20865648	20126005	1118969	893228	739643
41215	N61	Otidimorphae	Columbimorphae	chr4	13340000	13350000	13345000	0.00696864111498	0.0158134548378	0.977217904047	q3	0.977217904047	10608369	10596786	9337749	9307914	1300455	1288872	29835
41216	N61	Otidimorphae	Columbimorphae	chr4	13350000	13360000	13355000	0.480669182174	0.305410246882	0.213920570944	q1	0.480669182174	27124606	27345325	27460546	26470567	654039	874758	989979
41217	N61	Otidimorphae	Columbimorphae	chr4	13390000	13400000	13395000	0.0487797086634	0.624878609762	0.326341681574	q2	0.624878609762	17675698	16864159	17284702	16335733	1339965	528426	948969
41218	N61	Otidimorphae	Columbimorphae	chr4	13400000	13410000	13405000	0.267518092805	0.63891999869	0.0935619085044	q2	0.63891999869	17301659	16847999	17514143	16406947	894712	441052	1107196
41220	N61	Otidimorphae	Columbimorphae	chr4	13410000	13420000	13415000	0.212786324786	0.705475071225	0.0817386039886	q2	0.705475071225	18317666	17625931	18501657	17212418	1105248	413513	1289239
41221	N61	Otidimorphae	Columbimorphae	chr4	13420000	13430000	13425000	0.434485035211	0.357418912514	0.208096052275	q1	0.434485035211	23660148	23751197	23927613	22992026	668122	759171	935587
41222	N61	Otidimorphae	Columbimorphae	chr4	13430000	13440000	13435000	0.412013374223	0.082238691541	0.505747934236	q3	0.505747934236	11361646	11826193	11229604	10533361	828285	1292832	696243
41223	N61	Otidimorphae	Columbimorphae	chr4	13440000	13450000	13445000	0.434726260757	0.199936851999	0.365336887244	q1	0.434726260757	25304370	25624125	25398870	24534535	769835	1089590	864335
41224	N61	Otidimorphae	Columbimorphae	chr4	13450000	13460000	13455000	0.365736760267	0.192447940486	0.441815299247	q3	0.441815299247	19291993	19462504	19217134	18667897	624096	794607	549237
41225	N61	Otidimorphae	Columbimorphae	chr4	13460000	13470000	13465000	0.414673076923	0.162524216524	0.422802706553	q3	0.422802706553	17270293	17624310	17258879	16448494	821799	1175816	810385
41226	N61	Otidimorphae	Columbimorphae	chr4	13470000	13480000	13475000	0.464988758012	0.426014295782	0.108996946206	q1	0.464988758012	20797498	20843954	21221826	20159786	637712	684168	1062040
41228	N61	Otidimorphae	Columbimorphae	chr4	13520000	13530000	13525000	0.112133895029	0.807414195572	0.0804519093993	q2	0.807414195572	19987859	19072859	20029553	18819413	1168446	253446	1210140
41229	N61	Otidimorphae	Columbimorphae	chr4	13530000	13540000	13535000	0.0194914383059	0.593330543073	0.387178018621	q2	0.593330543073	14961411	14179911	14460666	13626076	1335335	553835	834590
41230	N61	Otidimorphae	Columbimorphae	chr4	13540000	13550000	13545000	0.148240740741	0.588523504274	0.263235754986	q2	0.588523504274	25057583	24439426	24896130	23861713	1195870	577713	1034417
41231	N61	Otidimorphae	Columbimorphae	chr4	13550000	13560000	13555000	0.357869068916	0.17481259051	0.467318340574	q3	0.467318340574	32848945	33106813	32694766	31944388	904557	1162425	750378
41232	N61	Otidimorphae	Columbimorphae	chr4	13560000	13570000	13565000	0.320294142869	0.293639767887	0.386066089243	q3	0.386066089243	28483142	28520440	28391106	27532016	951126	988424	859090
41233	N61	Otidimorphae	Columbimorphae	chr4	13570000	13580000	13575000	0.139540229885	0.76150862069	0.0989511494253	q2	0.76150862069	18494046	17714844	18544896	17416062	1077984	298782	1128834
41235	N61	Otidimorphae	Columbimorphae	chr4	13650000	13660000	13655000	0.749379530562	0.0787334100092	0.171887059429	q1	0.749379530562	24097857	24806907	24708419	23832885	264972	974022	875534
41236	N61	Otidimorphae	Columbimorphae	chr4	13660000	13670000	13665000	0.37943438914	0.430493547846	0.190072063013	q2	0.430493547846	16070727	16009793	16296712	15330144	740583	679649	966568
41237	N61	Otidimorphae	Columbimorphae	chr4	13690000	13700000	13695000	0.937046004843	0.0312896344979	0.0316643606595	q1	0.937046004843	1614608	1991678	1991522	1588400	26208	403278	403122
41238	N61	Otidimorphae	Columbimorphae	chr4	13700000	13710000	13705000	0.00321428571429	0.766428571429	0.230357142857	q2	0.766428571429	2829471	2722621	2797671	2689921	139550	32700	107750
41240	N61	Otidimorphae	Columbimorphae	chr4	13710000	13720000	13715000	0.0312870859855	0.140203415098	0.828509498916	q3	0.828509498916	12032523	11954788	11463535	11341140	691383	613648	122395
41241	N61	Otidimorphae	Columbimorphae	chr4	13720000	13730000	13725000	0.493354700855	0.401936609687	0.104708689459	q1	0.493354700855	27125146	27253497	27670805	26413816	711330	839681	1256989
41242	N61	Otidimorphae	Columbimorphae	chr4	13730000	13740000	13735000	0.0670280502495	0.907273561636	0.0256983881145	q2	0.907273561636	16425573	15253733	16483213	15124413	1301160	129320	1358800
41243	N61	Otidimorphae	Columbimorphae	chr4	13740000	13750000	13745000	0.171884082995	0.218814929926	0.609300987079	q3	0.609300987079	28211254	28146022	27603262	27060206	1151048	1085816	543056
41244	N61	Otidimorphae	Columbimorphae	chr4	13760000	13770000	13765000	0.23130105514	0.622255786249	0.146443158611	q2	0.622255786249	8094708	8021196	8110664	7950168	144540	71028	160496
41245	N61	Otidimorphae	Columbimorphae	chr4	13780000	13790000	13785000	0.0192596566524	0.928460300429	0.0522800429185	q2	0.928460300429	5192955	4887900	5181876	4863897	329058	24003	317979
41246	N61	Otidimorphae	Columbimorphae	chr4	13790000	13800000	13795000	0	0.0268704927885	0.973129507212	q3	0.973129507212	5254318	5240010	4736146	4721838	532480	518172	14308
41247	N61	Otidimorphae	Columbimorphae	chr4	13800000	13810000	13805000	0.380295835851	0.482940516274	0.136763647875	q2	0.482940516274	18072590	17929918	18411090	17211226	861364	718692	1199864
41249	N61	Otidimorphae	Columbimorphae	chr4	13810000	13820000	13815000	0.0340136054422	0.559523809524	0.406462585034	q2	0.559523809524	114760	111052	112132	107944	6816	3108	4188
41250	N61	Otidimorphae	Columbimorphae	chr4	13820000	13830000	13825000	0.162959601392	0.251764824526	0.585275574082	q3	0.585275574082	21260592	21165488	20808322	20364182	896410	801306	444140
41251	N61	Otidimorphae	Columbimorphae	chr4	13830000	13840000	13835000	0.284360650243	0.47815736551	0.237481984247	q2	0.47815736551	19754893	19523616	19810838	18900849	854044	622767	909989
41252	N61	Otidimorphae	Columbimorphae	chr4	13840000	13850000	13845000	0.146413972501	0.827573392791	0.0260126347083	q2	0.827573392791	19793167	18863836	19957435	18628588	1164579	235248	1328847
41253	N61	Otidimorphae	Columbimorphae	chr4	13850000	13860000	13855000	0.676845637584	0.0437532266391	0.279401135777	q1	0.676845637584	19341504	20003706	19757223	19003491	338013	1000215	753732
41254	N61	Otidimorphae	Columbimorphae	chr4	13860000	13870000	13865000	0.308	0.0369230769231	0.655076923077	q3	0.655076923077	8226486	8607078	7739190	7254918	971568	1352160	484272
41255	N61	Otidimorphae	Columbimorphae	chr4	13880000	13890000	13885000	0.720419520548	0.0277397260274	0.251840753425	q1	0.720419520548	8167666	8895811	8660236	7873771	293895	1022040	786465
41256	N61	Otidimorphae	Columbimorphae	chr4	13890000	13900000	13895000	0.122107930829	0.566794445864	0.311097623307	q2	0.566794445864	24741766	24115345	24475540	23505097	1236669	610248	970443
41257	N61	Otidimorphae	Columbimorphae	chr4	13900000	13910000	13905000	0.0587556306306	0.600929054054	0.340315315315	q2	0.600929054054	17314250	16563188	16924211	16010363	1303887	552825	913848
41259	N61	Otidimorphae	Columbimorphae	chr4	13910000	13920000	13915000	0.0241452991453	0.00653975653976	0.969314944315	q3	0.969314944315	13380842	13405313	12067094	12024443	1356399	1380870	42651
41260	N61	Otidimorphae	Columbimorphae	chr4	13920000	13930000	13925000	0.659478337754	0.0595873857943	0.280934276452	q1	0.659478337754	27615985	28430157	28129745	27153829	462156	1276328	975916
41261	N61	Otidimorphae	Columbimorphae	chr4	13930000	13940000	13935000	0.36779870624	0.273232971842	0.358968321918	q1	0.36779870624	23065252	23184541	23076391	22267768	797484	916773	808623
41262	N61	Otidimorphae	Columbimorphae	chr4	13940000	13950000	13945000	0.267982602877	0.187541820007	0.544475577116	q3	0.544475577116	1992385	2003926	1952716	1887361	105024	116565	65355
41263	N61	Otidimorphae	Columbimorphae	chr4	13950000	13960000	13955000	0.103520621809	0.202651580336	0.693827797855	q3	0.693827797855	19632844	19494592	18809578	18382578	1250266	1112014	427000
41264	N61	Otidimorphae	Columbimorphae	chr4	13960000	13970000	13965000	0.100540002326	0.0552190534333	0.844240944241	q3	0.844240944241	22269745	22332103	21246472	21032160	1237585	1299943	214312
41265	N61	Otidimorphae	Columbimorphae	chr4	13970000	13980000	13975000	0.284288418517	0.0953816038548	0.620329977629	q3	0.620329977629	26323766	26587223	25855109	25325606	998160	1261617	529503
41266	N61	Otidimorphae	Columbimorphae	chr4	13980000	13990000	13985000	0.885852133732	0.0763590649633	0.0377888013047	q1	0.885852133732	24455053	25527178	25578262	24303871	151182	1223307	1274391
41269	N61	Otidimorphae	Columbimorphae	chr4	14060000	14070000	14065000	0.420351313495	0.41274690564	0.166901780865	q1	0.420351313495	18125890	18136531	18480547	17314776	811114	821755	1165771
41270	N61	Otidimorphae	Columbimorphae	chr4	14080000	14090000	14085000	0.0368126108692	0.195996613449	0.767190775681	q3	0.767190775681	17746545	17588609	17021893	16790909	955636	797700	230984
41271	N61	Otidimorphae	Columbimorphae	chr4	14100000	14110000	14105000	0.770820161574	0.0475090738789	0.181670764547	q1	0.770820161574	27141662	28130110	27946770	26828474	313188	1301636	1118296
41273	N61	Otidimorphae	Columbimorphae	chr4	14110000	14120000	14115000	0.527340332458	0.34982259162	0.122837075921	q1	0.527340332458	11721836	11853317	12021437	11371754	350082	481563	649683
41274	N61	Otidimorphae	Columbimorphae	chr4	14130000	14140000	14135000	0.0477212709771	0.0840403782264	0.868238350796	q3	0.868238350796	21940352	21889190	20784506	20598896	1341456	1290294	185610
41275	N61	Otidimorphae	Columbimorphae	chr4	14150000	14160000	14155000	0.478542899408	0.347439595661	0.174017504931	q1	0.478542899408	9485124	9591475	9732155	9062118	423006	529357	670037
41276	N61	Otidimorphae	Columbimorphae	chr4	14160000	14170000	14165000	0.0335065451345	0.598649089928	0.367844364937	q2	0.598649089928	20714410	19918305	20243435	19352930	1361480	565375	890505
41279	N61	Otidimorphae	Columbimorphae	chr4	14210000	14220000	14215000	0.567026841609	0.143764113998	0.289209044393	q1	0.567026841609	22647519	23091729	22939086	22193118	454401	898611	745968
41280	N61	Otidimorphae	Columbimorphae	chr4	14270000	14280000	14275000	0.174734789923	0.184618787861	0.640646422216	q3	0.640646422216	18798231	18786033	18223242	17779758	1018473	1006275	443484
41281	N61	Otidimorphae	Columbimorphae	chr4	14300000	14310000	14305000	0.112666352793	0.614889359699	0.272444287508	q2	0.614889359699	18453563	17813530	18249942	17322745	1130818	490785	927197
41283	N61	Otidimorphae	Columbimorphae	chr4	14310000	14320000	14315000	0.106580166821	0.71671300587	0.176706827309	q2	0.71671300587	10216495	10097995	10202875	10042975	173520	55020	159900
41284	N61	Otidimorphae	Columbimorphae	chr4	14320000	14330000	14325000	0.888413105413	0.053839031339	0.0577478632479	q1	0.888413105413	28214653	29386395	29380907	28057985	156668	1328410	1322922
41285	N61	Otidimorphae	Columbimorphae	chr4	14330000	14340000	14335000	0.121377988565	0.284725831601	0.593896179834	q3	0.593896179834	4091324	4051096	3974956	3874944	216380	176152	100012
41286	N61	Otidimorphae	Columbimorphae	chr4	14340000	14350000	14345000	0.158723059886	0.10260669563	0.738670244484	q3	0.738670244484	21969545	22048595	21152585	20784455	1185090	1264140	368130
41287	N61	Otidimorphae	Columbimorphae	chr4	14350000	14360000	14355000	0.894360077792	0.0723714155667	0.0332685066413	q1	0.894360077792	23980509	25053219	25104249	23842647	137862	1210572	1261602
41288	N61	Otidimorphae	Columbimorphae	chr4	14360000	14370000	14365000	0.665358349661	0.255293608201	0.0793480421387	q1	0.665358349661	23941465	24519115	24766966	23470062	471403	1049053	1296904
41289	N61	Otidimorphae	Columbimorphae	chr4	14370000	14380000	14375000	0.231258066598	0.615989610222	0.15275232318	q2	0.615989610222	24149856	23672912	24247178	23196862	952994	476050	1050316
41290	N61	Otidimorphae	Columbimorphae	chr4	14380000	14390000	14385000	0.205788461538	0.171832621083	0.622378917379	q3	0.622378917379	22680864	22728538	22095971	21565791	1115073	1162747	530180
41291	N61	Otidimorphae	Columbimorphae	chr4	14390000	14400000	14395000	0.636223308464	0.104349255353	0.259427436183	q1	0.636223308464	21218887	21963149	21746145	20709847	509040	1253302	1036298
41292	N61	Otidimorphae	Columbimorphae	chr4	14400000	14410000	14405000	0.0906521662619	0.49689578714	0.412452046598	q2	0.49689578714	17930809	17469105	17565077	16897317	1033492	571788	667760
41294	N61	Otidimorphae	Columbimorphae	chr4	14410000	14420000	14415000	0.290493604084	0.313963460104	0.395542935811	q3	0.395542935811	17749459	17716727	17602953	16759953	989506	956774	843000
41295	N61	Otidimorphae	Columbimorphae	chr4	14420000	14430000	14425000	0.553424501425	0.223587606838	0.222987891738	q1	0.553424501425	9475256	9938347	9939189	8848264	626992	1090083	1090925
41296	N61	Otidimorphae	Columbimorphae	chr4	14430000	14440000	14435000	0.177630563417	0.146635508676	0.675733927908	q3	0.675733927908	23979850	24023222	23282844	22829092	1150758	1194130	453752
41297	N61	Otidimorphae	Columbimorphae	chr4	14440000	14450000	14445000	0.433825433825	0.232607413163	0.333567153012	q1	0.433825433825	16637191	16916876	16776546	15850231	786960	1066645	926315
41298	N61	Otidimorphae	Columbimorphae	chr4	14450000	14460000	14455000	0.149521910642	0.177613412229	0.672864677129	q3	0.672864677129	16784788	16745479	16052464	15594697	1190091	1150782	457767
41299	N61	Otidimorphae	Columbimorphae	chr4	14460000	14470000	14465000	0.447556234379	0.171834212719	0.380609552902	q1	0.447556234379	14937890	15295325	15024677	14221724	716166	1073601	802953
41300	N61	Otidimorphae	Columbimorphae	chr4	14470000	14480000	14475000	0.286494005622	0.642829690816	0.0706763035622	q2	0.642829690816	28212824	27715864	28513812	27217740	995084	498124	1296072
41301	N61	Otidimorphae	Columbimorphae	chr4	14480000	14490000	14485000	0.391649457925	0.147163425687	0.461187116388	q3	0.461187116388	21429248	21770218	21332268	20580818	848430	1189400	751450
41302	N61	Otidimorphae	Columbimorphae	chr4	14490000	14500000	14495000	0.905320813772	0.0183881064163	0.0762910798122	q1	0.905320813772	13117434	14205594	14134554	13001274	116160	1204320	1133280
41303	N61	Otidimorphae	Columbimorphae	chr4	14500000	14510000	14505000	0.21287024087	0.597299145299	0.189830613831	q2	0.597299145299	14166002	13794932	14188241	13406225	759777	388707	782016
41305	N61	Otidimorphae	Columbimorphae	chr4	14510000	14520000	14515000	0.198340252092	0.73086501446	0.0707947334487	q2	0.73086501446	15755961	15191014	15891272	14905493	850468	285521	985779
41306	N61	Otidimorphae	Columbimorphae	chr4	14520000	14530000	14525000	0.147289397707	0.319195752223	0.53351485007	q3	0.53351485007	19272806	19032254	18732353	18079591	1193215	952663	652762
41307	N61	Otidimorphae	Columbimorphae	chr4	14530000	14540000	14535000	0.302332994641	0.0845336999183	0.613133305441	q3	0.613133305441	22473306	22768470	22052106	21527820	945486	1240650	524286
41308	N61	Otidimorphae	Columbimorphae	chr4	14540000	14550000	14545000	0.19405982906	0.710021367521	0.0959188034188	q2	0.710021367521	17620335	16968366	17744346	16601949	1018386	366417	1142397
41309	N61	Otidimorphae	Columbimorphae	chr4	14550000	14560000	14555000	0.0831645299145	0.662642450142	0.254193019943	q2	0.662642450142	15808450	14994863	15568326	14521213	1287237	473650	1047113
41310	N61	Otidimorphae	Columbimorphae	chr4	14560000	14570000	14565000	0.366676058984	0.0756583905063	0.55766555051	q3	0.55766555051	28823165	29222867	28560848	27953318	869847	1269549	607530
41311	N61	Otidimorphae	Columbimorphae	chr4	14570000	14580000	14575000	0.0231482397677	0.37342826589	0.603423494342	q3	0.603423494342	20473337	19995437	19681646	19140582	1332755	854855	541064
41312	N61	Otidimorphae	Columbimorphae	chr4	14580000	14590000	14585000	0.113070995621	0.658855809863	0.228073194516	q2	0.658855809863	18060115	17317971	17903738	16854092	1206023	463879	1049646
41313	N61	Otidimorphae	Columbimorphae	chr4	14590000	14600000	14595000	0.3113464378	0.58730620155	0.10134736065	q2	0.58730620155	24122354	23763518	24395420	23226884	895470	536634	1168536
41314	N61	Otidimorphae	Columbimorphae	chr4	14600000	14610000	14605000	0.2046811071	0.154175691937	0.641143200963	q3	0.641143200963	18843910	18894274	18408670	18050818	793092	843456	357852
41316	N61	Otidimorphae	Columbimorphae	chr4	14610000	14620000	14615000	0.189909781576	0.0853608736942	0.724729344729	q3	0.724729344729	20000480	20132588	19324682	18976850	1023630	1155738	347832
41317	N61	Otidimorphae	Columbimorphae	chr4	14620000	14630000	14625000	0.157002995819	0.812898724083	0.0300982800983	q2	0.812898724083	16787668	16057294	16928983	15848947	938721	208347	1080036
41318	N61	Otidimorphae	Columbimorphae	chr4	14630000	14640000	14635000	0.214802069276	0.57375768481	0.211440245914	q2	0.57375768481	26844872	26366097	26849356	25797575	1047297	568522	1051781
41319	N61	Otidimorphae	Columbimorphae	chr4	14640000	14650000	14645000	0.061204954955	0.894144144144	0.0446509009009	q2	0.894144144144	20834900	19681046	20857832	19534406	1300494	146640	1323426
41320	N61	Otidimorphae	Columbimorphae	chr4	14650000	14660000	14655000	0.130542942783	0.747794990503	0.121662066714	q2	0.747794990503	19420376	18588419	19432346	18248487	1171889	339932	1183859
41321	N61	Otidimorphae	Columbimorphae	chr4	14660000	14670000	14665000	0.474607137502	0.255217423902	0.270175438596	q1	0.474607137502	23014034	23306656	23286705	22313265	700769	993391	973440
41322	N61	Otidimorphae	Columbimorphae	chr4	14670000	14680000	14675000	0.493682262754	0.15453343907	0.351784298176	q1	0.493682262754	12389594	12543554	12454010	12159746	229848	383808	294264
41323	N61	Otidimorphae	Columbimorphae	chr4	14680000	14690000	14685000	0.438822177212	0.386402874228	0.17477494856	q1	0.438822177212	22511008	22576226	22839525	21812813	698195	763413	1026712
41324	N61	Otidimorphae	Columbimorphae	chr4	14690000	14700000	14695000	0.199365628604	0.4805203127	0.320114058695	q2	0.4805203127	18881714	18530698	18730962	17882138	999576	648560	848824
41325	N61	Otidimorphae	Columbimorphae	chr4	14700000	14710000	14705000	0.508829691709	0.446107286574	0.0450630217167	q1	0.508829691709	18745159	18813055	19247179	18213475	531684	599580	1033704
41327	N61	Otidimorphae	Columbimorphae	chr4	14710000	14720000	14715000	0.770353982301	0.0655515715594	0.16409444614	q1	0.770353982301	8862760	9047531	9021697	8802556	60204	244975	219141
41328	N61	Otidimorphae	Columbimorphae	chr4	14720000	14730000	14725000	0.197768762677	0.22860040568	0.573630831643	q3	0.573630831643	618972	618668	615266	611062	7910	7606	4204
41329	N61	Otidimorphae	Columbimorphae	chr4	14730000	14740000	14735000	0.147547169811	0.209238026125	0.643214804064	q3	0.643214804064	22406988	22330479	21792261	21349776	1057212	980703	442485
41331	N61	Otidimorphae	Columbimorphae	chr4	14750000	14760000	14755000	0.162751446085	0.121698466143	0.715550087772	q3	0.715550087772	24964495	25021557	24196127	23800753	1163742	1220804	395374
41332	N61	Otidimorphae	Columbimorphae	chr4	14760000	14770000	14765000	0.150064555586	0.278006931231	0.571928513183	q3	0.571928513183	19004083	18853459	18507431	18003471	1000612	849988	503960
41333	N61	Otidimorphae	Columbimorphae	chr4	14780000	14790000	14785000	0.134226984127	0.713050793651	0.152722222222	q2	0.713050793651	11900266	11535607	11888614	11354829	545437	180778	533785
41334	N61	Otidimorphae	Columbimorphae	chr4	14790000	14800000	14795000	0.18892609127	0.306258267196	0.504815641534	q3	0.504815641534	14071760	13986605	13842500	13483115	588645	503490	359385
